Time (s),E_exp_in (s-1),E_exp_out (s-1),F_exp_in (1),F_exp_out (1),E_sim_out (s-1),F_sim_out (1)
0.16354024624882157,0.27434067302708637,0.0,0.37020853617874216,0.0019375733956738452,0.0,0.0
0.36728176444115945,0.26924040774858554,0.0,0.4255835535076758,0.0019375733956738452,3.589518014185296e-34,3.65666924894429e-35
0.5710232826334973,0.26392910574217315,0.0,0.47989793657391444,0.0019375733956738452,2.559188884769029e-19,2.607065143618997e-20
0.7747648008258352,0.23291620272266247,0.0,0.5305119453005974,0.0019375733956738452,1.1194347828403378e-13,1.1403819249962898e-14
0.9785063190181731,0.1971082600875063,0.0,0.5743188637569916,0.0019375733956738452,9.254895915408923e-11,9.450840308946025e-12
1.182247837210511,0.15944338556112925,0.0,0.6106410505562063,0.0019375733956738452,5.453483063536535e-09,5.744293324321011e-10
1.3859893554028488,0.12247243333200983,0.0,0.6393600290280685,0.0019375733956738452,8.315820087718701e-08,9.601368840263411e-09
1.5897308735951867,0.0848439465352332,0.0,0.6604795060182143,0.0019375733956738452,5.797646078438615e-07,7.713381858684103e-08
1.7934723917875246,0.050832440032811024,0.0,0.6743009625093261,0.0019375733956738452,2.4686252652832898e-06,3.876756089833781e-07
1.9972139099798625,0.01814588234502035,0.0,0.681327836571136,0.0019375733956738452,7.5553694678204454e-06,1.408827561620655e-06
2.2009554281722004,0.009731163247554596,0.0,0.6841676923670101,0.0019375733956738452,1.8344473645841165e-05,4.047264240081047e-06
2.4046969463645382,0.005334137429995571,0.0,0.6857024059830442,0.0019375733956738452,3.7641187146071935e-05,9.750566003453856e-06
2.608438464556876,0.0008858001003028029,0.0,0.6863360357407865,0.0019375733956738452,6.809539200694007e-05,2.0522031586003342e-05
2.812179982749214,0.00016972634724888186,0.0,0.6864435630212447,0.0019375733956738452,0.00011185064909482949,3.8853271389391024e-05
3.015921500941552,0.00016972634724888186,0.0,0.6864781433249104,0.0019375733956738452,0.00017035436564240874,6.760171046141903e-05
3.2196630191338897,0.00016972634724888186,0.0,0.6865127236285762,0.0019375733956738452,0.00024431885148932565,0.0001098447858674793
3.4234045373262276,0.00016972634724888186,0.0,0.686547303932242,0.0019375733956738452,0.00033378237573693253,0.00016873639671944506
3.6271460555185655,0.00016972634724888186,0.0,0.6865818842359077,0.0019375733956738452,0.00043822169594205684,0.00024738103752671695
3.8308875737109034,0.00016972634724888186,0.0,0.6866164645395735,0.0019375733956738452,0.0005566904685664078,0.00034873349495920676
4.034629091903241,0.00016972634724888186,0.0,0.6866510448432392,0.0019375733956738452,0.0006879498515234675,0.00047552594916846103
4.238370610095579,0.0001637044337368149,0.0,0.6866850116900043,0.0019375733956738452,0.0008305787772310265,0.0006302196132889459
4.442112128287917,0.00015615400115906165,0.0,0.6867175959115704,0.0019375733956738452,0.0009830685722622982,0.0008149772455145857
4.645853646480248,0.00021677216602066434,4.240029622660734e-05,0.6867555861833079,0.001941892746036352,0.0011438964130099964,0.0010316527831352386
4.849595164672586,0.0002928246007362438,9.464923876468926e-05,0.6868074991927704,0.0019558540861996923,0.0013115769323230396,0.0012817937167647244
5.0533366828649235,0.00036711859836002894,0.0001460404343822348,0.6868747281074227,0.001980373325909778,0.0014846966545321205,0.0015666522296982266
5.257078201057261,0.000438937432571885,0.00031459267894064637,0.6869568416471677,0.0020272983708288115,0.0016619367820761386,0.0018872021664828966
5.460819719249599,0.0005116187588068191,0.0005160352261337703,0.687053675527947,0.002111915066045203,0.001842085892426329,0.002244159616224651
5.664561237441937,0.0005859967499791146,0.0008446750954083937,0.6871654904530228,0.0022505316594106954,0.002024050796482143,0.0026380058954933064
5.868302755634275,0.0006561085312784334,0.0011909068957418115,0.6872920246609019,0.0024578979420516577,0.0022068533614987298,0.003069011313729955
6.072044273826613,0.0007263687570467066,0.0016102394107923566,0.6874328586716968,0.0027432528426377233,0.002389631564252244,0.0035372587222903045
6.275785792018951,0.0007380291639013817,0.0020561384288561232,0.6875820379995227,0.003116749536296086,0.002571629183769897,0.004042666120765347
6.479527310211289,0.0007305861498013283,0.0024987159403406034,0.6877316469563498,0.0035807560084586583,0.002752186818018623,0.0045850072981558744
6.683268828403627,0.0007228132625996492,0.002969114857502417,0.687879705857761,0.004137768082444338,0.002930737913012365,0.005163931154392393
6.8870103465959644,0.0007155039472666306,0.0034121750901678297,0.6880262283237512,0.004787834933426258,0.003106799419007882,0.0057789796654767545
7.090751864788302,0.0007079882303606943,0.003891667834306662,0.6881712405524535,0.0055318829564616565,0.003279965061547933,0.006429604211279425
7.29449338298064,0.0007006679218360642,0.004252501699963718,0.6883147414239833,0.006361535689125673,0.0034498969832319074,0.0071151803663936425
7.498234901172978,0.0006931543708662807,0.004587369156279702,0.6884567311589861,0.007262060043563291,0.0036163194879564762,0.007835021202251454
7.701976419365316,0.000781152912175893,0.004804251201052049,0.6886069199610506,0.00821879153850771,0.0037790092881165027,0.008588388958435752
7.905717937557654,0.0009098617789595887,0.004997767888999566,0.6887791849112793,0.009217330663886407,0.003937790350010376,0.009374505195364778
8.109459455749992,0.0010299254367692812,0.005128593943360629,0.6889767925074307,0.010248910830631413,0.0040925294866963205,0.010192559972915113
8.31320097394233,0.0011474024950375542,0.0052458230283323,0.6891985985566451,0.01130576056271795,0.004243124421932766,0.011041719364150106
8.516942492134667,0.0012666961052693949,0.0053648645283537405,0.6894445246135914,0.012386679358649831,0.004389510311855905,0.011921132417481113
8.720684010327005,0.0012864638193652448,0.005436528429613445,0.6897046169532078,0.013487025458573961,0.004531643207659475,0.012829937098527604
8.924425528519343,0.0012789450312473652,0.0054963810772571215,0.6899659571002118,0.014600769249168588,0.004669507401374178,0.01376726529562804
9.128167046711681,0.001271282368028051,0.0055324676609072075,0.6902257507012438,0.01572428644208221,0.0048031059197537855,0.014732247605275828
9.331908564904019,0.0012638725579229768,0.005561320589387985,0.6904840088579768,0.016854419072391942,0.004932459119603019,0.015724017006065228
9.535650083096357,0.001256723359881467,0.005589012650144701,0.6907407838774983,0.01799031198367838,0.005057603819767537,0.01674171230111741
9.739391601288695,0.001151168656505724,0.0056171916009091025,0.6909860776650293,0.019131896517319946,0.005178588256969398,0.017784480958228793
9.943133119481033,0.0010150723414143852,0.0056461616920992766,0.6912067542798727,0.020279302867247044,0.005295472158852109,0.018851481443607664
10.14687463767337,0.0008795758445464246,0.005651290297771984,0.6913997635287966,0.021430182877307753,0.005408318388081601,0.0199418847118302
10.350616155865708,0.0007312088362810352,0.005649516216836122,0.691563855386973,0.022581404615349812,0.005517204607309363,0.021054876032893327
10.554357674058046,0.0005978237057890457,0.005647921921686608,0.6916992449408972,0.02373228321436313,0.005622207272746894,0.02218965637699954
10.758099192250384,0.0006817636925867047,0.005672095646431656,0.6918295974804997,0.024885461997009306,0.005723404406104829,0.023345442451134527
10.961840710442722,0.0008004534035611095,0.005700505191690766,0.6919805920612295,0.026043997477286564,0.005820890421915194,0.024521468528494905
11.16558222863506,0.000813903452273032,0.0057299979144552786,0.6921450478195854,0.02720843150556078,0.005914747978827843,0.02571698692085675
11.36932374682739,0.0008066578432797798,0.005757975967431808,0.6923101356289253,0.02837872012538554,0.006005066619432844,0.02693126748226712
11.573065265019729,0.0007991476896540887,0.0057871407277879615,0.6924737202575261,0.02955482992698143,0.006091943274375171,0.02816359906294321
11.776806783212066,0.0007918225802225106,0.005815614410454338,0.6926357936066179,0.030736811400521147,0.006175466906071965,0.02941328945016943
11.980548301404404,0.0007845486077211103,0.0058438003499800785,0.692796379736151,0.03192456483278368,0.006255731533956453,0.030679665071730238
12.184289819596742,0.0007771551898833431,0.00587242878417301,0.6929554716874964,0.033118105988424504,0.006332831029773864,0.03196207149602706
12.38803133778908,0.0007695988926418399,0.005901433441988971,0.6931130407000183,0.03431751827089734,0.006406856316615719,0.03325987311665163
12.591772855981418,0.0007617342109478098,0.0059318017670610575,0.6932690387657101,0.03552297892420678,0.006477899810987676,0.0345724530041396
12.795514374173756,0.0006419522829501094,0.00593397361017948,0.6934120333743765,0.036731754469150904,0.0065460507487159515,0.03589921273408758
12.999255892366094,0.000507773465866334,0.005932363595785136,0.6935291568091608,0.037940587248013635,0.006611397401441466,0.0372395719649126
13.202997410558432,0.0004842183587915232,0.005930742200841069,0.6936302117693559,0.03914909084075411,0.006674029669701576,0.03859296850556673
13.40673892875077,0.00047688098509238977,0.0059291405249094565,0.6937281196890842,0.040357266096817855,0.006734030041001631,0.03995885772630283
