Time (s),E_exp_in (s-1),E_exp_out (s-1),F_exp_in (1),F_exp_out (1),E_sim_out (s-1),F_sim_out (1)
114.51151522232419,0.00031868906243869195,0.0024241736716017156,0.46154382417328016,0.25083701216693083,0.0028012208419575715,0.3040384067267614
114.71591075139838,0.0005550335441326532,0.0024506842358915744,0.4616331166704973,0.2513352117475126,0.0027989496639971973,0.30461073163349656
114.9203062804726,0.0007913510371101151,0.002477192644040934,0.4617707141649075,0.2518388297485558,0.0027966798543426056,0.30518259246144874
115.12470180954682,0.0008760657860983914,0.0024780439120255116,0.461941120436791,0.25234524384733836,0.0027944114192506096,0.3057539894909329
115.32909733862104,0.0009532790167845361,0.0024776610521248885,0.4621280753862132,0.25285170581638,0.002792144364876692,0.3063249230035326
115.53349286769526,0.0010307210880007042,0.0024772771068977037,0.46233083576176365,0.2533580894196517,0.0027898786972774875,0.3068953932820793
115.73788839676948,0.0011081042141658298,0.0024768934620003663,0.46254941892638046,0.2538643945769286,0.002787614422413269,0.3074654006106328
115.9422839258437,0.0011854751488354325,0.0024765098492877777,0.46278381761006765,0.25437062132219296,0.002785351546150437,0.3080349452744614
116.14667945491792,0.001262349161508302,0.002476128697389985,0.4630339797825644,0.25487676991022373,0.002783090073703965,0.3086040275599659
116.35107498399213,0.0013361845202623523,0.0024757608037109502,0.46329954411591573,0.255382841947471,0.00278083000833888,0.30917264775441383
116.55547051306635,0.0011892740317567636,0.0024500986092090703,0.4635576403343632,0.25588625376789553,0.0027785713575555504,0.3097408061461728
116.75986604214057,0.0010281901298502128,0.002422809998311506,0.4637842602146206,0.25638425413437776,0.002776314126706145,0.31030850302492397
116.96426157121476,0.0008671751506286683,0.0023955330632900876,0.46397796230926674,0.2568766780240463,0.002774058321048168,0.31087573868143276
117.16865710028898,0.0008584857845029217,0.002394030627030824,0.4641543209991862,0.2573661607263052,0.002771803945746485,0.3114425134075299
117.3730526293632,0.0008563728289097654,0.002393640598553422,0.46432957571597416,0.25785545002289856,0.0027695510058753517,0.31200882749609227
117.57744815843742,0.0008542886030146914,0.0023932558731933353,0.46450440149019667,0.25834466014138163,0.002767299506420442,0.31257468124102505
117.78184368751164,0.0008522072154348632,0.002392871671767588,0.46467880154803415,0.2588337916772661,0.0027650494522808724,0.31314007493724355
117.98623921658586,0.0008501215723272707,0.0023924866848586894,0.4648527757446506,0.25932284460382227,0.0027628008482712303,0.3137050088806558
118.19063474566008,0.0008480362945813095,0.002392101765378143,0.46502632368247976,0.2598118188476665,0.002760553699123602,0.3142694833681454
118.3950302747343,0.0008459687717355903,0.002391630423857642,0.46519944721337186,0.2603007055835506,0.0027583080094895985,0.3148334986975551
118.59942580380851,0.0008438926852057996,0.00237779876026615,0.4653721472766487,0.2607881305842861,0.0027560637839423832,0.31539705516767036
118.80382133288273,0.0008418165507318579,0.00236396708762839,0.4655444229922211,0.26127272845389937,0.0027538210269787,0.31596015307820347
119.00821686195695,0.0008397404308110796,0.002350135189190825,0.46571627435667656,0.2617544991683896,0.0027515797409333525,0.31652279272956496
119.21261239103114,0.000837665162120363,0.0023363102260166094,0.4658877014584962,0.26223344341344895,0.0027493399312572076,0.31708497442296096
119.41700792010536,0.0008356497583441203,0.002322944971011151,0.46605871050273423,0.2627096088789931,0.002747101602358538,0.3176466984606054
119.62140344917958,0.0008335639816880464,0.0023091113495662466,0.46622930041550015,0.2631829946801661,0.0027448647583243895,0.3182079651455802
119.8257989782538,0.0008314779218565624,0.0022952717691504675,0.46639946397590304,0.26365355234197135,0.0027426294031657806,0.31876877478179494
120.03019450732802,0.0008293928991140502,0.0022814383262234924,0.46656920126099116,0.264121281882653,0.0027403955408193976,0.3193291276739714
120.23459003640224,0.0008273079116811836,0.0022676049366448588,0.46673851238036124,0.26458618393490074,0.002738163175149292,0.3198890241276287
120.43898556547646,0.0008307172046055481,0.0022551725426074123,0.4669079588407921,0.2650484016827791,0.002735932309948579,0.3204484644490684
120.64338109455068,0.000987350860452725,0.002281643982740918,0.4670937613328174,0.26551205418978474,0.002733702948941131,0.32100744894536026
120.8477766236249,0.0011370629675797304,0.00230694519094657,0.46731087167699403,0.26598099774571476,0.0027314750957832773,0.3215659779243284
121.05217215269911,0.0011350563145745007,0.0023065747847642575,0.46754307718839183,0.2664524891738797,0.0027292487540654994,0.3221240516945374
121.25656768177333,0.001132956346418788,0.002306187153564521,0.4677748630122872,0.2669239031323188,0.0027270239273141286,0.3226816705652793
121.46096321084752,0.0011308635772863198,0.0023058008512685745,0.4680062203478044,0.2673952379964846,0.002724800618993042,0.32323883484656035
121.66535873992174,0.0011287690644589672,0.0023054142270931884,0.4682371497524659,0.267866493869293,0.002722578831408107,0.3237955448489767
121.86975426899596,0.0011266746444586755,0.0023050276200434197,0.46846765105755656,0.2683376707195987,0.002720358567695674,0.32435180088368054
122.07414979807018,0.001124583920374906,0.002304641695187684,0.4686977246502776,0.2688087686188706,0.00271813983175075,0.3249076032625426
122.2785453271444,0.0011225118993197232,0.002304259222733874,0.46892737281975105,0.26927978798965524,0.002715922626701474,0.3254629522981514
122.48294085621862,0.0011188715472507111,0.0023036107360819903,0.46915643719746103,0.2697507019987239,0.0027137069556138387,0.3260178483037286
122.68733638529284,0.0009577654020835349,0.0022763182671419434,0.46936866485143813,0.2702187605045921,0.002711492821493109,0.3265722915931161
122.89173191436706,0.0008002439093723867,0.002249631993480868,0.4695483294731044,0.27068130250363387,0.002709280227285239,0.3271262824807643
123.09612744344128,0.0007981731267602594,0.002249249749625329,0.4697116841209952,0.27114107816069616,0.002707069175878287,0.3276798212817195
123.3005229725155,0.0007961249049234126,0.002248871670237128,0.46987461781583917,0.27160077611442257,0.0027048596701038353,0.3282329083116128
123.50491850158969,0.0007940471232329902,0.002248488134394382,0.4700371298423462,0.2720603962327749,0.0027026517127384016,0.32878554388664816
123.7093140306639,0.0007919720694829378,0.0022481051021574143,0.4701992174583547,0.2725199380095832,0.002700445306504863,0.3293377283235919
123.91370955973812,0.0007899590922655358,0.002247733528590963,0.470360887286737,0.27297940266736526,0.002698240454073866,0.3298894619397614
124.11810508881234,0.0007878753781587697,0.002247348897785154,0.4705221384424239,0.27343879004275096,0.0026960371580652467,0.3304407450530146
124.32250061788656,0.0007858460332892335,0.0022469743028801837,0.4706829692526781,0.2738980998269662,0.0026938354205997867,0.330991577981694
124.52689614696078,0.0007837540128307133,0.0022465881387233816,0.4708433788686089,0.274357331863306,0.0026916352430391057,0.33154196104449807
124.731291676035,0.0007816646967447192,0.0022462024738086903,0.47100336116129204,0.2748164850204401,0.0026894366288473864,0.3320918945606184
124.93568720510922,0.0007795740369391015,0.002245816560800299,0.4711629162697833,0.2752755593240353,0.0026872395803616343,0.3326413788498394
125.14008273418344,0.0007774799411065352,0.002245430013575857,0.47132204370560316,0.2757345546839215,0.002685044099867576,0.333190414232418
125.34447826325766,0.0007753880779213191,0.0022450438785267227,0.47148074334576895,0.27619347107740666,0.002682850189600816,0.3337390010290732
125.54887379233188,0.0007732856012486978,0.0022446557843297087,0.4716390143337776,0.2766523083463936,0.0026806578517479885,0.3342871395609759
125.75326932140607,0.0007711999272752625,0.00224427079170351,0.47179685730215265,0.27711106660763535,0.002678467088447916,0.3348348301497389
125.95766485048028,0.0007889470201431067,0.002246570830549636,0.4719563008325282,0.27757002058231983,0.002676277901792763,0.3353820731174078
126.1620603795545,0.0011842169610439379,0.0022999741584650304,0.47215795378047065,0.2780346673165645,0.0026740902938291932,0.33592886878645084
126.36645590862872,0.001554815521994498,0.0023500383033988478,0.4724378767772317,0.2785098881952367,0.00267190426655952,0.3364752174797501
126.57085143770294,0.001552740204956154,0.0023496552225999666,0.47275546202570057,0.2789901863676033,0.0026697198219428667,0.33702111952059266
126.77524696677716,0.0015506614076253534,0.002349271499292334,0.47307262273296724,0.2794704061743044,0.0026675369618963207,0.33756657523266154
126.97964249585138,0.0015485852152250976,0.00234888825688596,0.4733893588095717,0.27995054759882404,0.0026653556882960863,0.3381115849400276
127.1840380249256,0.0015465079547313308,0.002348504817321982,0.47370567041257533,0.2804306106701602,0.002663176001438441,0.3386561489669836
127.38843355399982,0.0015444294351911715,0.0023481211453092936,0.4740215573041496,0.28091059534440804,0.0026609979040929407,0.3392002676381357
127.59282908307404,0.0015423392402602748,0.002347735318101603,0.4743370181624239,0.2813905013775558,0.0026588213980052768,0.3397439412785515
127.79722461214823,0.001540242796005907,0.002347348337383041,0.4746520511555325,0.281870328431461,0.0026566464848155704,0.3402871702136445
128.00162014122245,0.0014887362807477253,0.0023402741570569107,0.4749616060460064,0.2823493929713866,0.0026544731661222658,0.3408299547691595
128.20601567029667,0.001090243099911853,0.0022862301132046915,0.4752251719734971,0.28282221136542873,0.0026523014434830616,0.3413722952711635
128.41041119937088,0.0007442068889845477,0.002239288171667356,0.47541264866151745,0.2832847092175145,0.0026501313184158462,0.34191419204603785
128.6148067284451,0.0007421292830864477,0.0022389046682857287,0.47556454889565375,0.2837423705149238,0.002647962792399627,0.3424556454204704
128.81920225751932,0.0007400521027895201,0.0022385212434989353,0.4757160245199288,0.28419995343398874,0.002645795866875468,0.3429966557214473
129.02359778659354,0.0007379753054747122,0.0022381378893893823,0.47586707561697794,0.28465745798996456,0.002643630543247418,0.34353722327624536
129.22799331566776,0.0007358974905072323,0.002237754347430229,0.47601770212193933,0.28511488417087655,0.0026414668228834483,0.3440773484124249
129.43238884474198,0.0007338186350289588,0.002237370613439991,0.47616790382447327,0.2855722319379017,0.0026393047071163814,0.3446170314578221
129.6367843738162,0.0007317377544440847,0.0022369865056368144,0.4763176804112805,0.2860295012332121,0.0026371441972448274,0.34515627274054206
129.84117990289042,0.0007296477359994802,0.0022366007110607056,0.4764670307415308,0.28648669184622033,0.0026349852937877084,0.3456950725888758
130.0455754319646,0.0007275686071482557,0.0022362169265878946,0.4766159549942474,0.2869438038099701,0.002632827998011981,0.3462334313312965
130.24997096103883,0.0007254893295157926,0.0022358331146839472,0.4767644542671174,0.28740083732708616,0.00263067231141254,0.3467713492965601
130.45436649011305,0.0007234183153793015,0.0022354508281235384,0.4769125293894464,0.28785779255065175,0.002628518235098861,0.3473088268136883
130.65876201918726,0.0007213666626742114,0.002235072115467587,0.47706018318444027,0.2883146700017986,0.0026263657701459937,0.34784586421192615
130.86315754826148,0.0007193153278213096,0.0022346934614652153,0.4772074176632778,0.28877147005176607,0.002624214917595325,0.348382461820735
131.0675530773357,0.0007173283522446615,0.0022343266874798556,0.4773542394358169,0.28922819392065957,0.002622065678455347,0.3489186199697858
131.27194860640992,0.0007152347002675468,0.002233940222176916,0.4775006441773421,0.28968484081018164,0.002619918053702422,0.34945433898895223
131.47634413548414,0.0007131444288746283,0.0022335543808759,0.4776466213312519,0.29014140877169525,0.00261777204428155,0.34998961920830435
131.68073966455836,0.0007110511658143397,0.0022331679873967593,0.4777921709372927,0.29059789781254064,0.002615627651107136,0.35052446095810225
131.88513519363258,0.0007089568787683744,0.0022327814049379947,0.4779372925850738,0.2910543078569731,0.0026134848750637507,0.35105886456878993
132.0895307227068,0.0007068628111366324,0.0022323948629196246,0.4780819861923697,0.2915106388898123,0.0026113437170069047,0.35159283037098915
132.293926251781,0.0007047684432484428,0.002232008265458137,0.47822625175091854,0.29196689090952493,0.002609204177763809,0.3521263586954936
132.4983217808552,0.0007026743054495577,0.0022316217104547398,0.47837008925354946,0.29242306391478406,0.0026070662578524147,0.35265944987323455
132.70271730992943,0.0007005794374214959,0.0022312350206887565,0.4785134986491492,0.2928791578961563,0.0026049299575930463,0.35319210423522895
132.90711283900364,0.0006984744644519293,0.002230846465679513,0.4786564788303876,0.2933351726492456,0.0026027952781631195,0.3537243221126467
133.11150836807786,0.0006964017200435153,0.002230463859726183,0.4787990320582491,0.2937911085914084,0.0026006622202387596,0.35425610383684725
133.31590389715208,0.0006943263362004126,0.002230080766563907,0.47894116135667625,0.29424696628083324,0.0025985307844679706,0.35478744973932524
133.5202994262263,0.0006922507790356174,0.0022296976414039,0.4790828664382117,0.2947027456644584,0.0025964009714712715,0.3553183601517051
133.72469495530052,0.000690176921712948,0.0022293148300065887,0.4792241474588624,0.29515844677107966,0.0025942727818423377,0.3558488354057352
133.92909048437474,0.0006881151731144007,0.002228934253686254,0.4793650058298329,0.2956140698611827,0.002592146216148642,0.35637887583328265
134.13348601344896,0.0006861050979868315,0.0022285632157856995,0.479505448069521,0.2960696161379926,0.002590021274932092,0.356908481766328
134.33788154252318,0.0006841119748972175,0.0022281953070848997,0.47964548119130035,0.2965250868961117,0.0025878979587096716,0.3574376535369599
134.54227707159737,0.0006820865261545532,0.002227821431364526,0.47978510362402177,0.29698048184552106,0.0025857762679740823,0.35796639147737014
134.7466726006716,0.0006799848804814422,0.0022274334905352028,0.4799243042769199,0.29743579893898214,0.0025836562031943803,0.3584946959198491
134.9510681297458,0.0006778856732667291,0.0022270459997944777,0.48006307561204375,0.29789103678507023,0.0025815377648166172,0.3590225671967804
135.15546365882003,0.0006758178617345791,0.002226664304381101,0.48020142108716685,0.29834619602205287,0.0025794209532445985,0.35955000564063455
135.35985918789424,0.0006737478439909629,0.002226282201720786,0.48033934368538794,0.2988012772005798,0.0025773057681122463,0.360077011583886
135.56425471696846,0.000671698974745065,0.0022259040028381255,0.48047684534256635,0.2992562806779887,0.002575192210336307,0.3606035853590654
135.76865024604268,0.000669580276317423,0.002225512914251271,0.4806139210836449,0.29971120553593794,0.0025730802802386428,0.36112972729883003
135.9730457751169,0.0006674624795593276,0.002225121992102037,0.4807505638643861,0.3001660504741381,0.0025709699781181717,0.36165543773590064
136.17744130419112,0.0006653533630124856,0.00222473267221544,0.48088677466403656,0.30062081567334636,0.002568861304251401,0.3621807170030567
136.38183683326534,0.000663281964793311,0.002224350314713447,0.48102255822442336,0.3010755020088506,0.0025667542588929514,0.36270556543313204
136.58623236233953,0.0006612463175739103,0.0022239745565195584,0.4811579220539475,0.30153011086662534,0.0025646488422760936,0.36322998335901024
136.79062789141375,0.0006592110267752249,0.002223598864091602,0.4812928698427066,0.30198464292782645,0.002562545054613273,0.3637539711136206
136.99502342048797,0.0006571006770664915,0.0022232093165955526,0.48142739395627326,0.302439096783218,0.0025604428960966453,0.3642775290299337
137.1994189495622,0.0006549963512527707,0.0022228208810224134,0.4815614873394233,0.30289347113047904,0.0025583423668986043,0.3648006574409573
137.4038144786364,0.0006529540354982916,0.002222443891825378,0.4816951569450747,0.30334776725303964,0.0025562434671723114,0.36532335667973254
137.60821000771062,0.000650852626434562,0.00222205599470681,0.4818284030713128,0.30380198520592866,0.0025541461970522276,0.3658456270793298
137.81260553678484,0.0006487512718647124,0.002221668107616709,0.48196121968450273,0.3042561238754058,0.002552050556654644,0.36636746897284533
138.01700106585906,0.0006466408654149866,0.0022212785497020254,0.48209360586513167,0.3047101830917414,0.0025499565455778944,0.36688888269334596
138.22139659493328,0.0006445453081728817,0.0022208917327731065,0.4822255622056736,0.30516416296430354,0.002547864164019607,0.3674098685738778
138.4257921240075,0.0006424474308686272,0.002220504487525015,0.4823570899865791,0.30561806372944156,0.0025457734121772024,0.36793042694752737
138.63018765308172,0.0006403652689950878,0.0022201201431879883,0.482488190576825,0.30607188563984883,0.0025436842900627564,0.36845055814740246
138.8345831821559,0.0006382803150132093,0.0022197352834853286,0.48261886529714587,0.3065256289393227,0.002541596797669918,0.3689702625066115
139.03897871123013,0.000636195764114262,0.002219350498202585,0.4827491139033887,0.3069792935827997,0.00253951093497434,0.36948954035826
139.24337424030435,0.0006341119037797926,0.0022189658403535366,0.48287893650732183,0.30743287959090865,0.002537426701934112,0.37000839203544633
139.44776976937857,0.0006320338420775325,0.002218582252896881,0.4830083337721266,0.30788638708606475,0.0025353440984901897,0.3705268178712588
139.6521652984528,0.0006299561909488822,0.002218198741201424,0.48313730633237,0.30833981618540235,0.0025332631245668278,0.3710448181987719
139.856560827527,0.0006278784153319599,0.0022178152065176256,0.48326585421728935,0.3087931668943147,0.0025311837800720102,0.37156239335104285
140.06095635660122,0.0006257990627311332,0.0022174313807295024,0.48339397725299793,0.30924643918070216,0.0025291060648978815,0.3720795436611086
140.26535188567544,0.0006237256837961524,0.0022170486575956725,0.48352167588882683,0.3096996331275034,0.002527029978921179,0.37259626946198243
140.46974741474966,0.0006216827682161755,0.002216671557681226,0.4836489538485581,0.3101527494220877,0.0025249555220036614,0.37311257108665086
140.67414294382388,0.0006196051581594613,0.0022162880535443897,0.4837758106997806,0.3106057879846383,0.0025228826937688455,0.3736284488680478
140.87853847289807,0.0006175648728917015,0.0022159114391485713,0.4839022467113063,0.31105874886477397,0.002520811493829943,0.3741439031390291
141.0829340019723,0.0006154783357981439,0.002215526287179904,0.4840282609708121,0.31151163189409015,0.002518741922252383,0.3746589342324181
141.2873295310465,0.00061339215180648,0.0022151412004006274,0.4841538487875509,0.31196443620672815,0.002516673978812847,0.3751735424810216
141.49172506012073,0.0006113054523640901,0.0022147560184480218,0.4842790101449311,0.31241716179962364,0.002514607663272837,0.3756877282175993
141.69612058919495,0.0006092192199583334,0.0022143709226929895,0.4844037450380048,0.3128698086718593,0.002512542975379028,0.37620149177486084
141.90051611826917,0.0006071327735521842,0.002213985787481493,0.48452805349263184,0.31332237682821207,0.0025104799148636114,0.37671483348546236
142.10491164734339,0.0006050496128719338,0.0022136012587822508,0.48465193582273564,0.3137748663266337,0.0025084184814446525,0.37722775368200395
142.3093071764176,0.0006029624262542742,0.002213215986969612,0.4847753919526682,0.3142272771531639,0.002506358674826434,0.3777402526970266
142.51370270549182,0.0006008821468135137,0.002212831990154031,0.4848984221768859,0.31467960936215994,0.0025043004946998103,0.3782523308630096
142.71809823456604,0.0005988096555843329,0.002212449430890585,0.48502102799722446,0.3151318632308383,0.0025022439407425554,0.3787639885123675
142.92249376364026,0.0005967712394507478,0.0022120731615368166,0.48514321369202035,0.31558403954892833,0.002500189012619714,0.3792752259774479
143.12688929271445,0.0005946908398114103,0.0022116891425128463,0.48526497845305167,0.3160361381672457,0.0024981357099839513,0.3797860435905285
