"File_240203_070930 - RawData"
"Wavelength nm.","Abs."
200.00,0.152
201.00,0.130
202.00,0.230
203.00,0.131
204.00,0.209
205.00,0.129
206.00,0.251
207.00,0.170
208.00,0.158
209.00,0.202
210.00,0.103
211.00,0.202
212.00,0.219
213.00,0.167
214.00,0.256
215.00,0.157
216.00,0.234
217.00,0.276
218.00,0.254
219.00,0.348
220.00,0.366
221.00,0.359
222.00,0.367
223.00,0.362
224.00,0.362
225.00,0.358
226.00,0.357
227.00,0.352
228.00,0.348
229.00,0.344
230.00,0.339
231.00,0.331
232.00,0.325
233.00,0.318
234.00,0.310
235.00,0.303
236.00,0.297
237.00,0.289
238.00,0.282
239.00,0.275
240.00,0.268
241.00,0.263
242.00,0.257
243.00,0.253
244.00,0.247
245.00,0.245
246.00,0.242
247.00,0.241
248.00,0.241
249.00,0.242
250.00,0.243
251.00,0.245
252.00,0.249
253.00,0.253
254.00,0.260
255.00,0.265
256.00,0.271
257.00,0.277
258.00,0.284
259.00,0.290
260.00,0.297
261.00,0.303
262.00,0.310
263.00,0.312
264.00,0.314
265.00,0.317
266.00,0.317
267.00,0.317
268.00,0.317
269.00,0.315
270.00,0.307
271.00,0.299
272.00,0.290
273.00,0.282
274.00,0.273
275.00,0.261
276.00,0.250
277.00,0.238
278.00,0.227
279.00,0.215
280.00,0.203
281.00,0.191
282.00,0.180
283.00,0.168
284.00,0.158
285.00,0.149
286.00,0.139
287.00,0.130
288.00,0.122
289.00,0.114
290.00,0.105
291.00,0.097
292.00,0.090
293.00,0.082
294.00,0.077
295.00,0.071
296.00,0.065
297.00,0.061
298.00,0.058
299.00,0.054
300.00,0.050
301.00,0.048
302.00,0.044
303.00,0.042
304.00,0.040
305.00,0.038
306.00,0.036
307.00,0.035
308.00,0.032
309.00,0.032
310.00,0.030
311.00,0.029
312.00,0.028
313.00,0.028
314.00,0.027
315.00,0.026
316.00,0.025
317.00,0.025
318.00,0.024
319.00,0.024
320.00,0.022
321.00,0.021
322.00,0.022
323.00,0.020
324.00,0.020
325.00,0.019
326.00,0.019
327.00,0.019
328.00,0.019
329.00,0.018
330.00,0.017
331.00,0.016
332.00,0.016
333.00,0.015
334.00,0.014
335.00,0.013
336.00,0.013
337.00,0.012
338.00,0.011
339.00,0.011
340.00,0.010
341.00,0.010
342.00,0.009
343.00,0.010
344.00,0.009
345.00,0.008
346.00,0.008
347.00,0.007
348.00,0.007
349.00,0.006
350.00,0.007
351.00,0.006
352.00,0.005
353.00,0.005
354.00,0.004
355.00,0.004
356.00,0.005
357.00,0.004
358.00,0.004
359.00,0.004
360.00,0.003
361.00,0.003
362.00,0.003
363.00,0.002
364.00,0.002
365.00,0.002
366.00,0.001
367.00,0.001
368.00,0.001
369.00,0.001
370.00,0.001
371.00,0.001
372.00,0.001
373.00,-0.000
374.00,0.001
375.00,-0.002
376.00,0.000
377.00,0.002
378.00,0.000
379.00,0.002
380.00,0.000
381.00,0.002
382.00,0.003
383.00,0.000
384.00,-0.002
385.00,0.003
386.00,0.001
387.00,-0.000
388.00,-0.000
389.00,0.001
390.00,-0.002
391.00,-0.003
392.00,-0.000
393.00,0.001
394.00,-0.002
395.00,0.001
396.00,-0.001
397.00,-0.003
398.00,0.001
399.00,0.000
400.00,-0.001
401.00,-0.001
402.00,-0.001
403.00,0.000
404.00,-0.002
405.00,-0.000
406.00,-0.001
407.00,-0.003
408.00,-0.001
409.00,-0.003
410.00,-0.002
411.00,-0.001
412.00,-0.001
413.00,-0.002
414.00,-0.002
415.00,-0.002
416.00,-0.001
417.00,-0.003
418.00,-0.002
419.00,-0.002
420.00,-0.003
421.00,-0.002
422.00,-0.001
423.00,-0.002
424.00,-0.001
425.00,-0.003
426.00,-0.003
427.00,-0.003
428.00,-0.003
429.00,-0.003
430.00,-0.003
431.00,-0.003
432.00,-0.004
433.00,-0.003
434.00,-0.004
435.00,-0.003
436.00,-0.003
437.00,-0.003
438.00,-0.003
439.00,-0.003
440.00,-0.003
441.00,-0.003
442.00,-0.004
443.00,-0.004
444.00,-0.003
445.00,-0.003
446.00,-0.003
447.00,-0.004
448.00,-0.003
449.00,-0.003
450.00,-0.004
451.00,-0.003
452.00,-0.004
453.00,-0.003
454.00,-0.003
455.00,-0.004
456.00,-0.004
457.00,-0.003
458.00,-0.004
459.00,-0.004
460.00,-0.003
461.00,-0.004
462.00,-0.004
463.00,-0.003
464.00,-0.003
465.00,-0.003
466.00,-0.004
467.00,-0.004
468.00,-0.004
469.00,-0.004
470.00,-0.003
471.00,-0.003
472.00,-0.003
473.00,-0.003
474.00,-0.003
475.00,-0.003
476.00,-0.003
477.00,-0.003
478.00,-0.004
479.00,-0.004
480.00,-0.004
481.00,-0.004
482.00,-0.003
483.00,-0.004
484.00,-0.004
485.00,-0.003
486.00,-0.004
487.00,-0.003
488.00,-0.004
489.00,-0.003
490.00,-0.004
491.00,-0.004
492.00,-0.004
493.00,-0.004
494.00,-0.003
495.00,-0.004
496.00,-0.004
497.00,-0.004
498.00,-0.003
499.00,-0.004
500.00,-0.004
501.00,-0.004
502.00,-0.004
503.00,-0.004
504.00,-0.003
505.00,-0.003
506.00,-0.004
507.00,-0.004
508.00,-0.003
509.00,-0.004
510.00,-0.004
511.00,-0.004
512.00,-0.004
513.00,-0.003
514.00,-0.004
515.00,-0.004
516.00,-0.004
517.00,-0.004
518.00,-0.004
519.00,-0.004
520.00,-0.004
521.00,-0.003
522.00,-0.004
523.00,-0.004
524.00,-0.003
525.00,-0.004
526.00,-0.004
527.00,-0.004
528.00,-0.003
529.00,-0.003
530.00,-0.003
531.00,-0.004
532.00,-0.004
533.00,-0.004
534.00,-0.004
535.00,-0.003
536.00,-0.003
537.00,-0.003
538.00,-0.004
