"File_240520_132157 - RawData"
"Wavelength nm.","Abs."
200.00,2.198
201.00,2.098
202.00,1.924
203.00,1.713
204.00,1.488
205.00,1.292
206.00,1.119
207.00,0.987
208.00,0.882
209.00,0.799
210.00,0.731
211.00,0.679
212.00,0.642
213.00,0.619
214.00,0.604
215.00,0.598
216.00,0.605
217.00,0.615
218.00,0.622
219.00,0.627
220.00,0.637
221.00,0.650
222.00,0.661
223.00,0.674
224.00,0.683
225.00,0.691
226.00,0.695
227.00,0.696
228.00,0.694
229.00,0.687
230.00,0.677
231.00,0.662
232.00,0.644
233.00,0.622
234.00,0.599
235.00,0.574
236.00,0.548
237.00,0.520
238.00,0.493
239.00,0.465
240.00,0.438
241.00,0.412
242.00,0.388
243.00,0.364
244.00,0.342
245.00,0.320
246.00,0.301
247.00,0.283
248.00,0.267
249.00,0.252
250.00,0.238
251.00,0.226
252.00,0.216
253.00,0.207
254.00,0.199
255.00,0.193
256.00,0.189
257.00,0.185
258.00,0.183
259.00,0.181
260.00,0.180
261.00,0.179
262.00,0.179
263.00,0.178
264.00,0.177
265.00,0.176
266.00,0.175
267.00,0.173
268.00,0.172
269.00,0.170
270.00,0.165
271.00,0.158
272.00,0.153
273.00,0.147
274.00,0.141
275.00,0.134
276.00,0.126
277.00,0.119
278.00,0.111
279.00,0.103
280.00,0.096
281.00,0.089
282.00,0.082
283.00,0.076
284.00,0.069
285.00,0.064
286.00,0.058
287.00,0.053
288.00,0.048
289.00,0.044
290.00,0.039
291.00,0.035
292.00,0.032
293.00,0.028
294.00,0.025
295.00,0.022
296.00,0.019
297.00,0.016
298.00,0.014
299.00,0.012
300.00,0.011
301.00,0.009
302.00,0.007
303.00,0.006
304.00,0.005
305.00,0.003
306.00,0.003
307.00,0.001
308.00,0.001
309.00,0.000
310.00,-0.001
311.00,-0.001
312.00,-0.001
313.00,-0.002
314.00,-0.002
315.00,-0.002
316.00,-0.003
317.00,-0.003
318.00,-0.004
319.00,-0.004
320.00,-0.004
321.00,-0.004
322.00,-0.005
323.00,-0.006
324.00,-0.005
325.00,-0.005
326.00,-0.006
327.00,-0.006
328.00,-0.006
329.00,-0.007
330.00,-0.007
331.00,-0.007
332.00,-0.007
333.00,-0.008
334.00,-0.008
335.00,-0.008
336.00,-0.008
337.00,-0.009
338.00,-0.009
339.00,-0.009
340.00,-0.010
341.00,-0.009
342.00,-0.009
343.00,-0.010
344.00,-0.011
345.00,-0.010
346.00,-0.011
347.00,-0.011
348.00,-0.012
349.00,-0.012
350.00,-0.012
351.00,-0.012
352.00,-0.012
353.00,-0.012
354.00,-0.012
355.00,-0.013
356.00,-0.014
357.00,-0.013
358.00,-0.013
359.00,-0.014
360.00,-0.014
361.00,-0.014
362.00,-0.014
363.00,-0.014
364.00,-0.014
365.00,-0.014
366.00,-0.015
367.00,-0.014
368.00,-0.014
369.00,-0.015
370.00,-0.014
371.00,-0.014
372.00,-0.015
373.00,-0.014
374.00,-0.015
375.00,-0.011
376.00,-0.012
377.00,-0.012
378.00,-0.012
379.00,-0.012
380.00,-0.013
381.00,-0.013
382.00,-0.014
383.00,-0.013
384.00,-0.013
385.00,-0.015
386.00,-0.014
387.00,-0.013
388.00,-0.013
389.00,-0.012
