"File_240519_210006 - RawData"
"Wavelength nm.","Abs."
200.00,2.032
201.00,1.918
202.00,1.747
203.00,1.533
204.00,1.314
205.00,1.125
206.00,0.973
207.00,0.855
208.00,0.765
209.00,0.692
210.00,0.635
211.00,0.594
212.00,0.566
213.00,0.549
214.00,0.542
215.00,0.545
216.00,0.555
217.00,0.567
218.00,0.577
219.00,0.589
220.00,0.601
221.00,0.615
222.00,0.628
223.00,0.639
224.00,0.648
225.00,0.654
226.00,0.657
227.00,0.658
228.00,0.655
229.00,0.650
230.00,0.639
231.00,0.624
232.00,0.606
233.00,0.585
234.00,0.563
235.00,0.538
236.00,0.513
237.00,0.487
238.00,0.460
239.00,0.434
240.00,0.408
241.00,0.383
242.00,0.359
243.00,0.334
244.00,0.311
245.00,0.289
246.00,0.268
247.00,0.248
248.00,0.229
249.00,0.211
250.00,0.194
251.00,0.178
252.00,0.163
253.00,0.150
254.00,0.137
255.00,0.126
256.00,0.116
257.00,0.107
258.00,0.099
259.00,0.092
260.00,0.085
261.00,0.080
262.00,0.075
263.00,0.070
264.00,0.066
265.00,0.061
266.00,0.057
267.00,0.054
268.00,0.051
269.00,0.048
270.00,0.044
271.00,0.040
272.00,0.036
273.00,0.032
274.00,0.029
275.00,0.026
276.00,0.022
277.00,0.018
278.00,0.015
279.00,0.011
280.00,0.008
281.00,0.006
282.00,0.003
283.00,0.001
284.00,-0.000
285.00,-0.002
286.00,-0.003
287.00,-0.003
288.00,-0.004
289.00,-0.004
290.00,-0.005
291.00,-0.005
292.00,-0.005
293.00,-0.005
294.00,-0.006
295.00,-0.005
296.00,-0.005
297.00,-0.005
298.00,-0.005
299.00,-0.006
300.00,-0.005
301.00,-0.005
302.00,-0.005
303.00,-0.004
304.00,-0.004
305.00,-0.006
306.00,-0.006
307.00,-0.005
308.00,-0.005
309.00,-0.005
310.00,-0.005
311.00,-0.005
312.00,-0.005
313.00,-0.005
314.00,-0.005
315.00,-0.004
316.00,-0.005
317.00,-0.004
318.00,-0.005
319.00,-0.004
320.00,-0.004
321.00,-0.005
322.00,-0.004
323.00,-0.004
324.00,-0.004
325.00,-0.004
326.00,-0.004
327.00,-0.004
328.00,-0.005
329.00,-0.004
330.00,-0.004
331.00,-0.004
332.00,-0.004
333.00,-0.005
334.00,-0.004
335.00,-0.004
336.00,-0.005
337.00,-0.004
338.00,-0.004
339.00,-0.005
340.00,-0.005
341.00,-0.004
342.00,-0.003
343.00,-0.004
344.00,-0.004
345.00,-0.004
346.00,-0.004
347.00,-0.004
348.00,-0.004
349.00,-0.004
350.00,-0.004
351.00,-0.004
352.00,-0.005
353.00,-0.004
354.00,-0.005
355.00,-0.004
356.00,-0.004
357.00,-0.003
358.00,-0.004
359.00,-0.004
360.00,-0.004
361.00,-0.004
362.00,-0.005
363.00,-0.004
364.00,-0.004
365.00,-0.005
366.00,-0.004
367.00,-0.004
368.00,-0.004
369.00,-0.004
370.00,-0.004
371.00,-0.004
372.00,-0.005
373.00,-0.004
374.00,-0.003
375.00,-0.003
376.00,-0.005
377.00,-0.004
378.00,-0.005
379.00,-0.005
380.00,-0.004
381.00,-0.005
382.00,-0.004
383.00,-0.006
384.00,-0.005
385.00,-0.008
386.00,-0.006
387.00,-0.005
388.00,-0.005
