"File_240519_204002 - RawData"
"Wavelength nm.","Abs."
200.00,1.779
201.00,1.757
202.00,1.789
203.00,1.790
204.00,1.790
205.00,1.710
206.00,1.644
207.00,1.551
208.00,1.453
209.00,1.342
210.00,1.238
211.00,1.139
212.00,1.042
213.00,0.933
214.00,0.807
215.00,0.694
216.00,0.608
217.00,0.522
218.00,0.420
219.00,0.327
220.00,0.257
221.00,0.209
222.00,0.177
223.00,0.153
224.00,0.135
225.00,0.120
226.00,0.109
227.00,0.099
228.00,0.090
229.00,0.083
230.00,0.077
231.00,0.071
232.00,0.067
233.00,0.062
234.00,0.059
235.00,0.056
236.00,0.054
237.00,0.052
238.00,0.051
239.00,0.049
240.00,0.048
241.00,0.047
242.00,0.046
243.00,0.046
244.00,0.045
245.00,0.044
246.00,0.044
247.00,0.044
248.00,0.044
249.00,0.043
250.00,0.042
251.00,0.042
252.00,0.042
253.00,0.042
254.00,0.042
255.00,0.042
256.00,0.040
257.00,0.039
258.00,0.039
259.00,0.038
260.00,0.037
261.00,0.038
262.00,0.038
263.00,0.035
264.00,0.032
265.00,0.030
266.00,0.027
267.00,0.026
268.00,0.031
269.00,0.031
270.00,0.025
271.00,0.019
272.00,0.017
273.00,0.015
274.00,0.014
275.00,0.012
276.00,0.011
277.00,0.010
278.00,0.009
279.00,0.009
280.00,0.008
281.00,0.007
282.00,0.005
283.00,0.005
284.00,0.005
285.00,0.004
286.00,0.002
287.00,0.002
288.00,0.002
289.00,0.001
290.00,0.000
291.00,-0.000
292.00,-0.001
293.00,-0.001
294.00,-0.001
295.00,-0.001
296.00,-0.002
297.00,-0.001
298.00,-0.001
299.00,-0.001
300.00,-0.001
301.00,-0.001
302.00,-0.001
303.00,-0.001
304.00,-0.001
305.00,-0.002
306.00,-0.002
307.00,-0.001
308.00,-0.002
309.00,-0.002
310.00,-0.002
311.00,-0.001
312.00,-0.001
313.00,-0.001
314.00,-0.001
315.00,-0.001
316.00,-0.001
317.00,-0.001
318.00,-0.002
319.00,-0.001
320.00,-0.002
321.00,-0.002
322.00,-0.001
323.00,-0.001
324.00,-0.002
325.00,-0.002
326.00,-0.002
327.00,-0.001
328.00,-0.002
329.00,-0.002
330.00,-0.001
331.00,-0.002
332.00,-0.001
333.00,-0.002
334.00,-0.002
335.00,-0.001
336.00,-0.002
337.00,-0.002
338.00,-0.002
339.00,-0.002
340.00,-0.002
341.00,-0.002
342.00,-0.002
343.00,-0.002
344.00,-0.002
345.00,-0.001
346.00,-0.001
347.00,-0.002
348.00,-0.002
349.00,-0.002
